review,label,tokens
iklan aplikasi hapus beri bintang,0,"['iklan', 'aplikasi', 'hapus', 'beri', 'bintang']"
stack,0,['stack']
suka error,0,"['suka', 'error']"
ongkir mahal,0,"['ongkir', 'mahal']"
download pake lazada mesen udh bayar eh kecewa ekspedisi kerja raranow sampe gagal kirim aplikasi blank,0,"['download', 'pake', 'lazada', 'mesen', 'udh', 'bayar', 'eh', 'kecewa', 'ekspedisi', 'kerja', 'raranow', 'sampe', 'gagal', 'kirim', 'aplikasi', 'blank']"
estimasi sesuai paket nyasar tp konfirmasi alamat sumbar kirim medan chat tgl lambat tgl parah live chat jawab kyk pakai mesin otomatis jawab medan padang eh status tangerang skrg tgl paket,0,"['estimasi', 'sesuai', 'paket', 'nyasar', 'tp', 'konfirmasi', 'alamat', 'sumbar', 'kirim', 'medan', 'chat', 'tgl', 'lambat', 'tgl', 'parah', 'live', 'chat', 'jawab', 'kyk', 'pakai', 'mesin', 'otomatis', 'jawab', 'medan', 'padang', 'eh', 'status', 'tangerang', 'skrg', 'tgl', 'paket']"
jual jual senjata tajam ko black list biar dampak beli anakanak sekolah lazada jelek kualitas kaya shope,0,"['jual', 'jual', 'senjata', 'tajam', 'ko', 'black', 'list', 'biar', 'dampak', 'beli', 'anakanak', 'sekolah', 'lazada', 'jelek', 'kualitas', 'kaya', 'shope']"
bbb,1,['bbb']
apk sesuai,0,"['apk', 'sesuai']"
woy iklan tu kelink lazada,0,"['woy', 'iklan', 'tu', 'kelink', 'lazada']"
iklan ganggu,0,"['iklan', 'ganggu']"
banyak iklan aplikasi,0,"['banyak', 'iklan', 'aplikasi']"
pakai paylater telat bayar x,0,"['pakai', 'paylater', 'telat', 'bayar', 'x']"
anj gua download ganggu ama kntl,0,"['anj', 'gua', 'download', 'ganggu', 'ama', 'kntl']"
barang kw,0,"['barang', 'kw']"
sngat buruk,0,"['sngat', 'buruk']"
jlk,0,['jlk']
iklan tu sampah anjg aps bnyak minus udah gitu nyampah muakin,0,"['iklan', 'tu', 'sampah', 'anjg', 'aps', 'bnyak', 'minus', 'udah', 'gitu', 'nyampah', 'muakin']"
ongkirnya kesini masuk akal dulunya sampe an,0,"['ongkirnya', 'kesini', 'masuk', 'akal', 'dulunya', 'sampe', 'an']"
iklan maksa,0,"['iklan', 'maksa']"
aplikasi bagus spam iklan sorry gue kasih bintang nyampah,0,"['aplikasi', 'bagus', 'spam', 'iklan', 'sorry', 'gue', 'kasih', 'bintang', 'nyampah']"
suka belanja lazada gratis ongkir fungsi tulis pilih barang tulis gratis ongkir trs pesan gratis ongkirnya gagal pakai benerin gin pake aplikasi,0,"['suka', 'belanja', 'lazada', 'gratis', 'ongkir', 'fungsi', 'tulis', 'pilih', 'barang', 'tulis', 'gratis', 'ongkir', 'trs', 'pesan', 'gratis', 'ongkirnya', 'gagal', 'pakai', 'benerin', 'gin', 'pake', 'aplikasi']"
barang sesuai,0,"['barang', 'sesuai']"
aplikasi kasi limit pakai limit lo kasi limit pakai limit,0,"['aplikasi', 'kasi', 'limit', 'pakai', 'limit', 'lo', 'kasi', 'limit', 'pakai', 'limit']"
gratis ongkir,0,"['gratis', 'ongkir']"
iklan aplikasi kelewatn ganggu,0,"['iklan', 'aplikasi', 'kelewatn', 'ganggu']"
ulas gus arya sebastian hapus admin lazada proses kembali dana puasa raya idul fitri masuk uang kembali dana lazada rekening atm etika lazada kembali dana korban seller tipu aplikasi lazada janji janji palsu lazada nyata bukti kembali dana nomor rekening,0,"['ulas', 'gus', 'arya', 'sebastian', 'hapus', 'admin', 'lazada', 'proses', 'kembali', 'dana', 'puasa', 'raya', 'idul', 'fitri', 'masuk', 'uang', 'kembali', 'dana', 'lazada', 'rekening', 'atm', 'etika', 'lazada', 'kembali', 'dana', 'korban', 'seller', 'tipu', 'aplikasi', 'lazada', 'janji', 'janji', 'palsu', 'lazada', 'nyata', 'bukti', 'kembali', 'dana', 'nomor', 'rekening']"
iklan mana,0,"['iklan', 'mana']"
bagus,1,['bagus']
iklan mengangu,0,"['iklan', 'mengangu']"
iklan lazada nutupin layar penuh nguduh gim playstore susah ribet ganggu gw uninstal apus aplikasi lazadanya,0,"['iklan', 'lazada', 'nutupin', 'layar', 'penuh', 'nguduh', 'gim', 'playstore', 'susah', 'ribet', 'ganggu', 'gw', 'uninstal', 'apus', 'aplikasi', 'lazadanya']"
knpa,0,['knpa']
knp akun,0,"['knp', 'akun']"
lazada payleter ngak asyik buruk bayar,0,"['lazada', 'payleter', 'ngak', 'asyik', 'buruk', 'bayar']"
lazada parahh gk an sluruh indonesia padahl jadi toko online favorite gk ad bsa parah,0,"['lazada', 'parahh', 'gk', 'an', 'sluruh', 'indonesia', 'padahl', 'jadi', 'toko', 'online', 'favorite', 'gk', 'ad', 'bsa', 'parah']"
apan ko lazada jelek bgt kirim bgt barang blom terima status tolak langgan,0,"['apan', 'ko', 'lazada', 'jelek', 'bgt', 'kirim', 'bgt', 'barang', 'blom', 'terima', 'status', 'tolak', 'langgan']"
aplikasi jembod,0,"['aplikasi', 'jembod']"
mana iklan mulu,0,"['mana', 'iklan', 'mulu']"
lazplaylater nonaktif bayar cicil jatuh tempo kecewa,0,"['lazplaylater', 'nonaktif', 'bayar', 'cicil', 'jatuh', 'tempo', 'kecewa']"
tolong muncul crom,0,"['tolong', 'muncul', 'crom']"
lazada layan buruk,0,"['lazada', 'layan', 'buruk']"
batal ja mang lazada busuk,0,"['batal', 'ja', 'mang', 'lazada', 'busuk']"
barang sen sesuay gambar beda bgt kecewa,0,"['barang', 'sen', 'sesuay', 'gambar', 'beda', 'bgt', 'kecewa']"
aplikasi bagus izin komentar kurir j ngajak ribut balas buka hp eh marah balas kurir masalah teman ikut mohon lazada pecat kurir nama fadli maulana alias fadli zon fajar pamungkas ancam suruh rumah fadli maulana pukul,0,"['aplikasi', 'bagus', 'izin', 'komentar', 'kurir', 'j', 'ngajak', 'ribut', 'balas', 'buka', 'hp', 'eh', 'marah', 'balas', 'kurir', 'masalah', 'teman', 'ikut', 'mohon', 'lazada', 'pecat', 'kurir', 'nama', 'fadli', 'maulana', 'alias', 'fadli', 'zon', 'fajar', 'pamungkas', 'ancam', 'suruh', 'rumah', 'fadli', 'maulana', 'pukul']"
parah estimasi suka ubah ubah parah paket gerak gerak udah,0,"['parah', 'estimasi', 'suka', 'ubah', 'ubah', 'parah', 'paket', 'gerak', 'gerak', 'udah']"
muncul mulu iklan crome ngehalangin tollol,0,"['muncul', 'mulu', 'iklan', 'crome', 'ngehalangin', 'tollol']"
bagusss baget aplikasi bantu baget,0,"['bagusss', 'baget', 'aplikasi', 'bantu', 'baget']"
cocok ni b belanja bisa ngandelin jne lot tukang tidur gaji gede kerja cek cek gk tidur,0,"['cocok', 'ni', 'b', 'belanja', 'bisa', 'ngandelin', 'jne', 'lot', 'tukang', 'tidur', 'gaji', 'gede', 'kerja', 'cek', 'cek', 'gk', 'tidur']"
aplikasi ribet beli dikenain v pake voucher gaje bgt beli sulit wajar beli sulit,0,"['aplikasi', 'ribet', 'beli', 'dikenain', 'v', 'pake', 'voucher', 'gaje', 'bgt', 'beli', 'sulit', 'wajar', 'beli', 'sulit']"
koin pelit banget dipake jaring jelek banget kaya aplikasi belah,0,"['koin', 'pelit', 'banget', 'dipake', 'jaring', 'jelek', 'banget', 'kaya', 'aplikasi', 'belah']"
lazada un instal knp plh hpny mati kali hpus aplikasi,0,"['lazada', 'un', 'instal', 'knp', 'plh', 'hpny', 'mati', 'kali', 'hpus', 'aplikasi']"
aplikasi iklan nonton ni apk gk laku iklan website tolol gk lau mah gk laku iklan gitu orang denger kritik elit ngelakuin sulit cuaks,0,"['aplikasi', 'iklan', 'nonton', 'ni', 'apk', 'gk', 'laku', 'iklan', 'website', 'tolol', 'gk', 'lau', 'mah', 'gk', 'laku', 'iklan', 'gitu', 'orang', 'denger', 'kritik', 'elit', 'ngelakuin', 'sulit', 'cuaks']"
ngasi paylater udah k dipake bwt blanja udah gitu pmbayaran sulit smw beli melek teknologi gampang pake shope bayar mudah paylater udah gede dipake bwt blanja,0,"['ngasi', 'paylater', 'udah', 'k', 'dipake', 'bwt', 'blanja', 'udah', 'gitu', 'pmbayaran', 'sulit', 'smw', 'beli', 'melek', 'teknologi', 'gampang', 'pake', 'shope', 'bayar', 'mudah', 'paylater', 'udah', 'gede', 'dipake', 'bwt', 'blanja']"
ekspedisi gk milih last kirim telat dah gitu pdhl udah deket kota hr dh kota gk anter daerah udah tnggal estimasi pdhl,0,"['ekspedisi', 'gk', 'milih', 'last', 'kirim', 'telat', 'dah', 'gitu', 'pdhl', 'udah', 'deket', 'kota', 'hr', 'dh', 'kota', 'gk', 'anter', 'daerah', 'udah', 'tnggal', 'estimasi', 'pdhl']"
tipu percaya,0,"['tipu', 'percaya']"
lazada jual nakal kelas lazmall msh kecewa tanggap lazada lapor jual nakal tsb,0,"['lazada', 'jual', 'nakal', 'kelas', 'lazmall', 'msh', 'kecewa', 'tanggap', 'lazada', 'lapor', 'jual', 'nakal', 'tsb']"
g g muncul pas donlwoad chrome,0,"['g', 'g', 'muncul', 'pas', 'donlwoad', 'chrome']"
bener barang harga rp gua beli jdi rp ongkirnya tera pas gua co gua pilih tpi bgtt mah beli ongkirr,0,"['bener', 'barang', 'harga', 'rp', 'gua', 'beli', 'jdi', 'rp', 'ongkirnya', 'tera', 'pas', 'gua', 'co', 'gua', 'pilih', 'tpi', 'bgtt', 'mah', 'beli', 'ongkirr']"
pesan tp sekarng pesan pakai voucher cv memang,0,"['pesan', 'tp', 'sekarng', 'pesan', 'pakai', 'voucher', 'cv', 'memang']"
banyak iklanny,0,"['banyak', 'iklanny']"
knp iklan nakal mana pake gw uninstall ataga nonton diarahin kesini ampe cari loker suruh kemari sumpah emang beli gw kesini tpi tolong gada fungsi one click ads suruh buka lazada sumpah beli duit mah,0,"['knp', 'iklan', 'nakal', 'mana', 'pake', 'gw', 'uninstall', 'ataga', 'nonton', 'diarahin', 'kesini', 'ampe', 'cari', 'loker', 'suruh', 'kemari', 'sumpah', 'emang', 'beli', 'gw', 'kesini', 'tpi', 'tolong', 'gada', 'fungsi', 'one', 'click', 'ads', 'suruh', 'buka', 'lazada', 'sumpah', 'beli', 'duit', 'mah']"
iklan ganggu banget ajg ganggu satt,0,"['iklan', 'ganggu', 'banget', 'ajg', 'ganggu', 'satt']"
sumpah lazada pesan barang datang bohong udah bayar rp beli tas harga juta nggak kecewa banget beli beli main harga rp ongkos rp udah beli males cuman bohong sampaisampai kesal uang balik untuk uang dibalikin udah hatihati radiat,0,"['sumpah', 'lazada', 'pesan', 'barang', 'datang', 'bohong', 'udah', 'bayar', 'rp', 'beli', 'tas', 'harga', 'juta', 'nggak', 'kecewa', 'banget', 'beli', 'beli', 'main', 'harga', 'rp', 'ongkos', 'rp', 'udah', 'beli', 'males', 'cuman', 'bohong', 'sampaisampai', 'kesal', 'uang', 'balik', 'untuk', 'uang', 'dibalikin', 'udah', 'hatihati', 'radiat']"
layan col senter muas nama yopi eka mayondri kurir salah kiri udah x hatihati beli,0,"['layan', 'col', 'senter', 'muas', 'nama', 'yopi', 'eka', 'mayondri', 'kurir', 'salah', 'kiri', 'udah', 'x', 'hatihati', 'beli']"
udh pke lazada tahun gara telat bayar payleter sata jam akun payleter nonaktif udh minggu kecewa,0,"['udh', 'pke', 'lazada', 'tahun', 'gara', 'telat', 'bayar', 'payleter', 'sata', 'jam', 'akun', 'payleter', 'nonaktif', 'udh', 'minggu', 'kecewa']"
puas mngecewakan sen nyampe nyampenya lucu tlong baik,0,"['puas', 'mngecewakan', 'sen', 'nyampe', 'nyampenya', 'lucu', 'tlong', 'baik']"
kecewa nyairin saldo sampe nunggu gua seller saranin belanja toko belah temen temen,0,"['kecewa', 'nyairin', 'saldo', 'sampe', 'nunggu', 'gua', 'seller', 'saranin', 'belanja', 'toko', 'belah', 'temen', 'temen']"
gile telat llater hr aj denda x lipat dr tagih pokok ni denda atow auto uninstal tagih rb telat hr tagih apl cr info denda g ad parahhhh bgt ni apk,0,"['gile', 'telat', 'llater', 'hr', 'aj', 'denda', 'x', 'lipat', 'dr', 'tagih', 'pokok', 'ni', 'denda', 'atow', 'auto', 'uninstal', 'tagih', 'rb', 'telat', 'hr', 'tagih', 'apl', 'cr', 'info', 'denda', 'g', 'ad', 'parahhhh', 'bgt', 'ni', 'apk']"
kirim barang lambat banget datang depok tangerang sampe,0,"['kirim', 'barang', 'lambat', 'banget', 'datang', 'depok', 'tangerang', 'sampe']"
gk tanggung customer rugi tpi knp customer jga blokir payah,0,"['gk', 'tanggung', 'customer', 'rugi', 'tpi', 'knp', 'customer', 'jga', 'blokir', 'payah']"
gw download link gta susah apk lazada mulu,0,"['gw', 'download', 'link', 'gta', 'susah', 'apk', 'lazada', 'mulu']"
applikasi aneh pas paket tukang paket rumah gapesan,0,"['applikasi', 'aneh', 'pas', 'paket', 'tukang', 'paket', 'rumah', 'gapesan']"
market place payah dagang amanah dalam mitra uninstall layak hp,0,"['market', 'place', 'payah', 'dagang', 'amanah', 'dalam', 'mitra', 'uninstall', 'layak', 'hp']"
gua benci iklan mulu,0,"['gua', 'benci', 'iklan', 'mulu']"
kembali barang toko udah blokir,0,"['kembali', 'barang', 'toko', 'udah', 'blokir']"
mana iklan,0,"['mana', 'iklan']"
gue main iklan lazada aplikasi,0,"['gue', 'main', 'iklan', 'lazada', 'aplikasi']"
aplikasi,1,['aplikasi']
akun pas ambek pocer bilang guna,0,"['akun', 'pas', 'ambek', 'pocer', 'bilang', 'guna']"
coba clou barang sesuai tambahin bintang,0,"['coba', 'clou', 'barang', 'sesuai', 'tambahin', 'bintang']"
ongkir harga barang mahal banding warung belah,0,"['ongkir', 'harga', 'barang', 'mahal', 'banding', 'warung', 'belah']"
terima r q,0,"['terima', 'r', 'q']"
mngjukan lazada kredit,0,"['mngjukan', 'lazada', 'kredit']"
layan jual dpat percaya brang taksesuai hrapan sya jdi plampiasan pcar sya krna sana sesuai,0,"['layan', 'jual', 'dpat', 'percaya', 'brang', 'taksesuai', 'hrapan', 'sya', 'jdi', 'plampiasan', 'pcar', 'sya', 'krna', 'sana', 'sesuai']"
kadang barang lazada sesuai sm pesan kadang aplikasi barangsaya psn daster tp kirim kemeja dekil bekas dipakaicancel tp kirim kemeja bekas dekil kaya hbs pakai tlng perhati kl cstmr psn nm lazada jelek trimksh,0,"['kadang', 'barang', 'lazada', 'sesuai', 'sm', 'pesan', 'kadang', 'aplikasi', 'barangsaya', 'psn', 'daster', 'tp', 'kirim', 'kemeja', 'dekil', 'bekas', 'dipakaicancel', 'tp', 'kirim', 'kemeja', 'bekas', 'dekil', 'kaya', 'hbs', 'pakai', 'tlng', 'perhati', 'kl', 'cstmr', 'psn', 'nm', 'lazada', 'jelek', 'trimksh']"
banget tokok jual sesuai sampe gk guna lazada biar toko gitu sangsi berat,0,"['banget', 'tokok', 'jual', 'sesuai', 'sampe', 'gk', 'guna', 'lazada', 'biar', 'toko', 'gitu', 'sangsi', 'berat']"
senang banget belanja lazada,1,"['senang', 'banget', 'belanja', 'lazada']"
uda kayak virus ni aplikasi iklan lari aplikasi,0,"['uda', 'kayak', 'virus', 'ni', 'aplikasi', 'iklan', 'lari', 'aplikasi']"
coba moga blnja lazada muas,1,"['coba', 'moga', 'blnja', 'lazada', 'muas']"
detail ongkir cari ulas beli auto unistal lazada,0,"['detail', 'ongkir', 'cari', 'ulas', 'beli', 'auto', 'unistal', 'lazada']"
aplikasi apan banyak iklan tolol,0,"['aplikasi', 'apan', 'banyak', 'iklan', 'tolol']"
gmna pngmbalian uang udh nunggu tp mna blm jg respon sruh nunggu pngmblian uang mna udh dri dlu g prnh tlat byar kmblin uang sya klu viralkn ktpu lazada rugi kya gw dsar tipu ktanya blm jg rspon tlp cs ttep rspon mlah abis plsa gw bwt tlp cs tp hsil g bwt smua jngn blnja tmpt laknat kya gni pnipu,0,"['gmna', 'pngmbalian', 'uang', 'udh', 'nunggu', 'tp', 'mna', 'blm', 'jg', 'respon', 'sruh', 'nunggu', 'pngmblian', 'uang', 'mna', 'udh', 'dri', 'dlu', 'g', 'prnh', 'tlat', 'byar', 'kmblin', 'uang', 'sya', 'klu', 'viralkn', 'ktpu', 'lazada', 'rugi', 'kya', 'gw', 'dsar', 'tipu', 'ktanya', 'blm', 'jg', 'rspon', 'tlp', 'cs', 'ttep', 'rspon', 'mlah', 'abis', 'plsa', 'gw', 'bwt', 'tlp', 'cs', 'tp', 'hsil', 'g', 'bwt', 'smua', 'jngn', 'blnja', 'tmpt', 'laknat', 'kya', 'gni', 'pnipu']"
lazada tolong pakai rekan jnt parah kurir proses updatenya,0,"['lazada', 'tolong', 'pakai', 'rekan', 'jnt', 'parah', 'kurir', 'proses', 'updatenya']"
aplikasi anj ngegangu orng nonton film,0,"['aplikasi', 'anj', 'ngegangu', 'orng', 'nonton', 'film']"
toko lazada emas kirim pesan besok sampe ato lusa sampe pesan lazada minggu sampe payah banget gimana belanja sistem buruk kaya gitu tahan lazada kesel pesan kali kali molor mulu sampe sen lazada mending oren mahal sen besok ato lusa sampe barang,0,"['toko', 'lazada', 'emas', 'kirim', 'pesan', 'besok', 'sampe', 'ato', 'lusa', 'sampe', 'pesan', 'lazada', 'minggu', 'sampe', 'payah', 'banget', 'gimana', 'belanja', 'sistem', 'buruk', 'kaya', 'gitu', 'tahan', 'lazada', 'kesel', 'pesan', 'kali', 'kali', 'molor', 'mulu', 'sampe', 'sen', 'lazada', 'mending', 'oren', 'mahal', 'sen', 'besok', 'ato', 'lusa', 'sampe', 'barang']"
apa bbi org mo download lagu ni aplikasi muncul trus iklan maksa bet iklan gitu org suka kh yaelah malesin bet iklan luar nalar ginian,0,"['apa', 'bbi', 'org', 'mo', 'download', 'lagu', 'ni', 'aplikasi', 'muncul', 'trus', 'iklan', 'maksa', 'bet', 'iklan', 'gitu', 'org', 'suka', 'kh', 'yaelah', 'malesin', 'bet', 'iklan', 'luar', 'nalar', 'ginian']"
iklan kirim cepat nyata kirim,0,"['iklan', 'kirim', 'cepat', 'nyata', 'kirim']"
memding belanja belanja puluh juta,0,"['memding', 'belanja', 'belanja', 'puluh', 'juta']"
apk udah cas bayar emosi,0,"['apk', 'udah', 'cas', 'bayar', 'emosi']"
tolol,0,['tolol']
jelekkk bgt apk lag mend,0,"['jelekkk', 'bgt', 'apk', 'lag', 'mend']"
aplikasi tolol dipake limit transfer refund saldo bank pake kerja taik duit gue puter ape,0,"['aplikasi', 'tolol', 'dipake', 'limit', 'transfer', 'refund', 'saldo', 'bank', 'pake', 'kerja', 'taik', 'duit', 'gue', 'puter', 'ape']"
barang terima kurir lazada wa gk tlfn perhati,0,"['barang', 'terima', 'kurir', 'lazada', 'wa', 'gk', 'tlfn', 'perhati']"
lajada,1,['lajada']
pesan barang sesuai gambar beli kecewa,0,"['pesan', 'barang', 'sesuai', 'gambar', 'beli', 'kecewa']"
barang terima,0,"['barang', 'terima']"
lazada pengirima lola banget ongkir males beli lazada bagus olshop belah sat set,0,"['lazada', 'pengirima', 'lola', 'banget', 'ongkir', 'males', 'beli', 'lazada', 'bagus', 'olshop', 'belah', 'sat', 'set']"
baik,1,['baik']
buruk lazada kurir kabar bawa paket ngadu cs lazada buang ngobrol sma komputer salah ekpedisi tp tindak saldo cashback gk shope,0,"['buruk', 'lazada', 'kurir', 'kabar', 'bawa', 'paket', 'ngadu', 'cs', 'lazada', 'buang', 'ngobrol', 'sma', 'komputer', 'salah', 'ekpedisi', 'tp', 'tindak', 'saldo', 'cashback', 'gk', 'shope']"
alamat lazada sya bayar tmpt bom mes,0,"['alamat', 'lazada', 'sya', 'bayar', 'tmpt', 'bom', 'mes']"
buruk aplikasi belah pesan barang tanggal mei enak bener maf kirim pesan ongkir bayar pake gratis ongkir,0,"['buruk', 'aplikasi', 'belah', 'pesan', 'barang', 'tanggal', 'mei', 'enak', 'bener', 'maf', 'kirim', 'pesan', 'ongkir', 'bayar', 'pake', 'gratis', 'ongkir']"
aplikasi bagus jalan sedih,0,"['aplikasi', 'bagus', 'jalan', 'sedih']"
aktifikan pay later mending aplikasi belah bro lazada telat denda mahal rp akulaku telat kena denda rp saran gitu,0,"['aktifikan', 'pay', 'later', 'mending', 'aplikasi', 'belah', 'bro', 'lazada', 'telat', 'denda', 'mahal', 'rp', 'akulaku', 'telat', 'kena', 'denda', 'rp', 'saran', 'gitu']"
kasih bonus barang gagal kirim,0,"['kasih', 'bonus', 'barang', 'gagal', 'kirim']"
tolong udah paket sampe pake sameday estimasi jam sedia penggiriman sameday terpecaya gojek grab,0,"['tolong', 'udah', 'paket', 'sampe', 'pake', 'sameday', 'estimasi', 'jam', 'sedia', 'penggiriman', 'sameday', 'terpecaya', 'gojek', 'grab']"
metode bayar akun,0,"['metode', 'bayar', 'akun']"
lazada lentenir,0,"['lazada', 'lentenir']"
bug paket tanggal undur tanggal udh tanggal bewat gk apk kasi tanggal mohon benar min,0,"['bug', 'paket', 'tanggal', 'undur', 'tanggal', 'udh', 'tanggal', 'bewat', 'gk', 'apk', 'kasi', 'tanggal', 'mohon', 'benar', 'min']"
waduhhh gila bayang gw mah toko online cairin duit kyk hasil minjem duit toko online kerja kacau tokopedia cairin gw maki toko alam bawah cairin dana sok ngajarin sopan santun orang darah maki,0,"['waduhhh', 'gila', 'bayang', 'gw', 'mah', 'toko', 'online', 'cairin', 'duit', 'kyk', 'hasil', 'minjem', 'duit', 'toko', 'online', 'kerja', 'kacau', 'tokopedia', 'cairin', 'gw', 'maki', 'toko', 'alam', 'bawah', 'cairin', 'dana', 'sok', 'ngajarin', 'sopan', 'santun', 'orang', 'darah', 'maki']"
kampret,0,['kampret']
buka gogle diarahin tolol,0,"['buka', 'gogle', 'diarahin', 'tolol']"
hallo lazada skarang paket,1,"['hallo', 'lazada', 'skarang', 'paket']"
plis notifikasi ngeselin kayak gin geser buka lazadabikin emosi males pake lazada,0,"['plis', 'notifikasi', 'ngeselin', 'kayak', 'gin', 'geser', 'buka', 'lazadabikin', 'emosi', 'males', 'pake', 'lazada']"
banyak iklan,0,"['banyak', 'iklan']"
apk y bagus banget,1,"['apk', 'y', 'bagus', 'banget']"
lazada barang,0,"['lazada', 'barang']"
order gara voucer cat coustumer servis robot robot blon nanya pusing gue berani main voucer sosoan kaya aplikasi,0,"['order', 'gara', 'voucer', 'cat', 'coustumer', 'servis', 'robot', 'robot', 'blon', 'nanya', 'pusing', 'gue', 'berani', 'main', 'voucer', 'sosoan', 'kaya', 'aplikasi']"
lazada kesini jelek banget diskon poucher ongkir gerat belanja bera tetep bayar ongkirnya mahal ongkirnya mending pindah toko online belah,0,"['lazada', 'kesini', 'jelek', 'banget', 'diskon', 'poucher', 'ongkir', 'gerat', 'belanja', 'bera', 'tetep', 'bayar', 'ongkirnya', 'mahal', 'ongkirnya', 'mending', 'pindah', 'toko', 'online', 'belah']"
muncul mulu iklan yutub ganggu bangsattt,0,"['muncul', 'mulu', 'iklan', 'yutub', 'ganggu', 'bangsattt']"
banget barang kw mula beli toko online saranin instal ni aplikasi,0,"['banget', 'barang', 'kw', 'mula', 'beli', 'toko', 'online', 'saranin', 'instal', 'ni', 'aplikasi']"
apk orang sen paket dateng retur seller alas kirim gagal rumah,0,"['apk', 'orang', 'sen', 'paket', 'dateng', 'retur', 'seller', 'alas', 'kirim', 'gagal', 'rumah']"
aplikasi buruk,0,"['aplikasi', 'buruk']"
banyak masang iklan su,0,"['banyak', 'masang', 'iklan', 'su']"
